,Unnamed: 0,date,image_url,news_url,sentiment,source_name,text,tickers,title,topics,type
2550,2550,"Tue, 28 Jan 2020 10:00:08 -0500",https://cdn.snapi.dev/images/v1/r/v/mi8-2.jpg,https://investorplace.com/2020/01/microsoft-stock-earnings-price-target-192/,Positive,InvestorPlace,"With Q2 2020 earnings due Wednesday, a Raymond James analyst just hiked his price target for Microsoft stock to $192. Is now the time to buy?",['MSFT'],"Ahead of Earnings, Microsoft Stock Gets a Price Target Hike to $192",['earnings'],Article
2551,2551,"Tue, 28 Jan 2020 09:30:31 -0500",https://cdn.snapi.dev/images/v1/f/1/0x600-98.jpg,https://seekingalpha.com/article/4319373-microsoft-go-time,Neutral,Seeking Alpha,Microsoft: It's Go Time,['MSFT'],Microsoft: It's Go Time,[],Article
2552,2552,"Tue, 28 Jan 2020 09:03:36 -0500",https://cdn.snapi.dev/images/v1/4/9/4959jpgwidth460quality85autoformatfitmaxsfb32e1398a2e8fc4b160122a23793fe4.jpg,https://www.theguardian.com/environment/2020/jan/28/google-tech-giants-spark-record-rise-in-sales-of-renewable-energy,Positive,The Guardian,"Amount of clean energy bought by companies triples in two years, with Google biggest buyer","['AMZN', 'FB', 'GOOG', 'GOOGL', 'MSFT']",Tech giants power record surge in renewable energy sales,[],Article
2553,2553,"Tue, 28 Jan 2020 09:02:00 -0500",https://cdn.snapi.dev/images/v1/e/e/gettyimages-967356980jpgw609.jpg,https://www.zacks.com/stock/news/736573/will-azure-office-365-drive-microsofts-msft-q2-earnings,Neutral,Zacks Investment Research,"Microsoft's (MSFT) second-quarter fiscal 2020 results are likely to reflect momentum in Azure, robust Office 365 adoption, impressive LinkedIn growth and higher Surface devices revenues.",['MSFT'],Will Azure & Office 365 Drive Microsoft's (MSFT) Q2 Earnings?,['earnings'],Article
2554,2554,"Tue, 28 Jan 2020 08:47:34 -0500",https://cdn.snapi.dev/images/v1/k/v/bank18.jpg,https://seekingalpha.com/article/4319449-anatomy-of-market-price-shift-using-microsoft,Neutral,Seeking Alpha,An Anatomy Of A Market Price Shift Using Microsoft,"['AAPL', 'MSFT']",An Anatomy Of A Market Price Shift Using Microsoft,[],Article
2555,2555,"Tue, 28 Jan 2020 08:44:00 -0500",https://cdn.snapi.dev/images/v1/e/b/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5292312fgettyimages-1153657433jpgw700opresize-3.jpg,https://www.fool.com/investing/2020/01/28/3-hot-tech-stocks-reporting-earnings-this-week.aspx,Positive,The Motley Fool,Mark your calendar. You won't want to miss these reports.,"['AAPL', 'FB', 'MSFT']",3 Hot Tech Stocks Reporting Earnings This Week,['earnings'],Article
2556,2556,"Tue, 28 Jan 2020 08:03:30 -0500",https://cdn.snapi.dev/images/v1/c/j/sto29-3.jpg,https://www.cnbc.com/2020/01/28/sp-500-dominated-by-apple-microsoft-alphabet-amazon-facebook.html,Positive,CNBC,Investing in funds that track the S&P 500 is no longer a broad bet on the U.S. economy because the five biggest tech companies have such outsized influence.,"['AAPL', 'AMZN', 'FB', 'GOOG', 'GOOGL', 'MSFT']",The five biggest tech companies now make up 17.5% of the S&P 500 — here's how to protect yourself,[],Article
2557,2557,"Tue, 28 Jan 2020 07:35:00 -0500",https://cdn.snapi.dev/images/v1/v/b/wf5-5.jpg,https://seekingalpha.com/article/4319206-market-correction-what-buffett-indicator-is-telling-us,Negative,Seeking Alpha,Market Correction: What The Buffett Indicator Is Telling Us,"['AAPL', 'FB', 'MSFT']",Market Correction: What The Buffett Indicator Is Telling Us,['wbuffett'],Article
2558,2558,"Mon, 27 Jan 2020 19:07:04 -0500",https://cdn.snapi.dev/images/v1/u/r/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5385552fgettyimages-1073941846jpgw700opresize-2.jpg,https://www.youtube.com/watch?v=pzeqZ6CEU-I,Positive,Zacks Investment Research,"This is a big week for earnings, with many of the popular growth stocks reporting. But these 5 will have all the eyes of Wall Street on them this week.","['AMD', 'LRCX', 'MSFT', 'SBUX', 'TSLA']",This Week’s 5 Hottest Earnings Charts (Jan 27),['earnings'],Video
2559,2559,"Mon, 27 Jan 2020 16:11:28 -0500",https://cdn.snapi.dev/images/v1/o/t/windows-8-528467-1280.jpg,https://www.benzinga.com/analyst-ratings/analyst-color/20/01/15188357/analyst-microsoft-is-poised-to-transform-into-cloud-behemoth,Positive,Benzinga,Software giant Microsoft Corporation (NASDAQ: MSFT) is scheduled to release its fiscal year 2020 second-quarter results Wednesday after the market close.,['MSFT'],Analyst: Microsoft Is Poised To Transform Into 'Cloud Behemoth',[],Article
2560,2560,"Mon, 27 Jan 2020 14:02:25 -0500",https://cdn.snapi.dev/images/v1/k/f/podc13.jpg,https://www.youtube.com/watch?v=Le8KvZD3iy0,Positive,Zacks Investment Research,"On today’s episode of Full Court Finance here at Zacks, we dive into everything investors need to know about Apple (AAPL) and Microsoft (MSFT) stock to help figure out if either tech giant is worth buying heading into quarterly earning.","['AAPL', 'MSFT']",Buy Surging Apple & Microsoft Stock Before Quarterly Earnings?,"['earnings', 'podcast']",Video
2561,2561,"Mon, 27 Jan 2020 13:22:59 -0500",https://cdn.snapi.dev/images/v1/j/2/microsoft-earnings-preview-cloud-services-in-focus.jpg,https://www.forbes.com/sites/jjkinahan/2020/01/27/microsoft-earnings-preview-cloud-services-in-focus/,Neutral,Forbes,What’s bigger? Windows or the clouds outside?,['MSFT'],Microsoft Earnings Preview: Cloud Services In Focus,[],Article
2562,2562,"Mon, 27 Jan 2020 11:24:44 -0500",https://cdn.snapi.dev/images/v1/x/v/mw-hz081-5-tech-20200127093136-zhjpguuidb92b83fe-4111-11ea-8215-9c8e992d421e.jpg,https://www.marketwatch.com/story/which-tech-stock-is-best-heres-how-the-big-five-companies-stack-up-as-they-report-earnings-2020-01-27,Neutral,Market Watch,The five biggest U.S. tech companies will report their quarterly results over the next week.,"['AAPL', 'AMZN', 'FB', 'GOOG', 'GOOGL', 'MSFT']",Deep Dive: Which tech stock is best? Here’s how the ‘big five’ companies stack up as they report earnings,['earnings'],Article
2563,2563,"Mon, 27 Jan 2020 10:32:00 -0500",https://cdn.snapi.dev/images/v1/y/m/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5503982fgettyimages-1013969318jpgw700opresize.jpg,https://www.zacks.com/stock/news/734825/apple-microsoft-facebook-amazon-and-intel-are-part-of-zacks-earnings-preview,Neutral,Zacks Investment Research,"Apple, Microsoft, Facebook, Amazon and Intel are part of Zacks Earnings Preview","['AAPL', 'AMZN', 'FB', 'INTC', 'MSFT']","Apple, Microsoft, Facebook, Amazon and Intel are part of Zacks Earnings Preview",['earnings'],Article
2564,2564,"Mon, 27 Jan 2020 10:13:31 -0500",https://cdn.snapi.dev/images/v1/y/6/204.jpg,https://www.youtube.com/watch?v=9WqGjZ2tJNQ,Positive,Yahoo Finance,Apex Clearing CEO Bill Capuzzi joins Yahoo Fiannce’s Alexis Christoforous and Brian Sozzi to discuss which stocks Millennials are investing in on The First Trade.,"['AMZN', 'TSLA', 'AMD', 'BABA', 'BRK-A', 'BRK-B', 'DIS', 'FB', 'MSFT', 'NFLX', 'AAPL']","Tesla, Berkshire, Apple, and Amazon among top stock picks for millennial investors",[],Video
2565,2565,"Mon, 27 Jan 2020 09:30:07 -0500",https://cdn.snapi.dev/images/v1/u/r/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5484282fgettyimages-1145589623jpgw700opresize.jpg,https://www.benzinga.com/analyst-ratings/analyst-color/20/01/15181375/8-cloud-stocks-to-own-in-2020,Positive,Benzinga,One of the highest-growth secular tech trends of the 2020s will be cloud computing.,"['ADBE', 'AMZN', 'CRM', 'GOOG', 'GOOGL', 'MSFT', 'SPLK', 'TWLO', 'VEEV']",8 Cloud Stocks To Own In 2020,[],Article
2566,2566,"Mon, 27 Jan 2020 09:30:00 -0500",https://cdn.snapi.dev/images/v1/m/i/microsoft-top-line-to-miss-fy-2020-expectations.jpg,https://www.forbes.com/sites/greatspeculations/2020/01/27/microsoft-top-line-to-miss-fy-2020-expectations/,Negative,Forbes,"Microsoft is slated to release its Q2 2020 (ended December 2019) results on January 29, 2020. Trefis details expectations from Microsoft in an interactive dashboard, parts of which are highlighted below.",['MSFT'],Microsoft Top Line To Miss FY 2020 Expectations?,['earnings'],Article
2567,2567,"Mon, 27 Jan 2020 08:57:17 -0500",https://cdn.snapi.dev/images/v1/s/x/a-strategist-explains-his-top-stock-picks-amid-coronavirus-fears.jpg,https://www.youtube.com/watch?v=RFh_NI9dYdY,Positive,CNBC Television,"Jason Brady, CEO of Thornburg Investment Management, joins ""Squawk Box"" to discuss his top stock picks heading into February.","['AAPL', 'MSFT', 'PFE']",A strategist explains his top stock picks amid coronavirus fears,[],Video
2568,2568,"Mon, 27 Jan 2020 08:41:18 -0500",https://cdn.snapi.dev/images/v1/i/s/is-microsofts-250-million-affordable-housing-injection-enough.jpg,https://www.forbes.com/sites/korihale/2020/01/27/is-microsofts-250-million-affordable-housing-injection-enough/,Neutral,Forbes,"Microsoft is throwing an additional $250 million at the housing crisis in Seattle. Are they actually trying to fix the huge need for middle- and low-income housing and combat homelessness, or is this extra financial commitment merely a selling point for future employee recruitment?",['MSFT'],Is Microsoft’s $250 Million Affordable Housing Injection Enough?,[],Article
2569,2569,"Mon, 27 Jan 2020 07:33:00 -0500",https://cdn.snapi.dev/images/v1/f/9/0101ee.jpg,https://www.fool.com/investing/2020/01/27/these-4-us-stocks-have-reached-a-1-trillion-market.aspx,Positive,The Motley Fool,"Achieving this milestone seems noteworthy, but how these companies lead the competition is what's truly impressive.","['AAPL', 'AMZN', 'GOOG', 'GOOGL', 'MSFT']",These 4 U.S. Stocks Have Reached a $1 Trillion Market Value -- Here's Why They're Dominating,[],Article
2570,2570,"Sun, 26 Jan 2020 12:17:00 -0500",https://cdn.snapi.dev/images/v1/u/r/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5520622fgettyimages-888888850jpgw700opresize-2.jpg,https://www.fool.com/investing/2020/01/26/the-9-biggest-virtual-reality-stocks.aspx,Positive,The Motley Fool,"Virtual reality could change the world, and these large companies are likely to lead the field.","['AMZN', 'BABA', 'FB', 'GOOG', 'GOOGL', 'INTC', 'MSFT', 'QCOM', 'SNE', 'TCEHY']",The 9 Biggest Virtual Reality Stocks,[],Article
2571,2571,"Sun, 26 Jan 2020 11:07:34 -0500",https://cdn.snapi.dev/images/v1/f/r/frekwn22-1.jpg,https://www.cnn.com/2020/01/26/tech/video-game-streaming-wars/index.html,Positive,CNN Business,"When Jeremy Wang started streaming on Twitch in 2016, he was an unknown twenty-something with a few coding internships under his belt. Almost no one knew his name or what he looked like. The latter, at least, was by design: Wang, now 28, initially wore a mask everywhere — whether playing video games at competitive events or streaming from a closet while visiting his sister in New York.","['AMZN', 'GOOG', 'GOOGL', 'MSFT']",The new streaming wars: Tech giants are fighting for top gaming stars,[],Article
2572,2572,"Sun, 26 Jan 2020 10:30:05 -0500",https://cdn.snapi.dev/images/v1/1/0/106354591-1579900239910peterleeheadshotcopy.jpg,https://www.cnbc.com/2020/01/26/microsofts-peter-lee-says-health-care-needs-to-let-patients-get-data.html,Positive,CNBC,Tech companies are speaking out in support of a proposed rule that aims to put a stop to information blocking in the medical sector.,['MSFT'],Microsoft health's Peter Lee says medical data needs to be opened up so patients can get better access,[],Article
2573,2573,"Sat, 25 Jan 2020 12:11:00 -0500",https://cdn.snapi.dev/images/v1/q/o/mcr23.jpg,https://www.fool.com/investing/2020/01/25/how-satya-nadella-and-the-cloud-turned-microsoft-a.aspx,Positive,The Motley Fool,Nadella made a bold prediction for his company and then followed through magnificently.,['MSFT'],How Satya Nadella and the Cloud Turned Microsoft Around,[],Article
2574,2574,"Fri, 24 Jan 2020 19:06:01 -0500",https://cdn.snapi.dev/images/v1/1/0/102489548-465689836.jpg,https://www.cnbc.com/2020/01/24/apple-microsoft-joining-meeting-promoting-patient-access-to-data.html,Positive,CNBC,"Both companies will be represented by phone at a meeting designed to help push through a policy change ""without further delay.""","['AAPL', 'MSFT']",Apple and Microsoft representatives are set to join a meeting on Monday promoting patient access to health data,[],Article
2575,2575,"Fri, 24 Jan 2020 18:33:13 -0500",https://cdn.snapi.dev/images/v1/b/7/making-the-bullish-case-for-microsoft.jpg,https://www.youtube.com/watch?v=w_jCfEHGJfs,Positive,Bloomberg Technology,"Gregg Moskowitz, Mizuho managing director, talks about why he's so bullish on Microsoft.",['MSFT'],Making the Bullish Case for Microsoft,[],Video
2576,2576,"Fri, 24 Jan 2020 12:53:33 -0500",https://cdn.snapi.dev/images/v1/p/2/mic22.jpg,https://www.marketwatch.com/story/microsoft-earnings-preview-cloud-business-has-nothing-but-blue-skies-2020-01-24,Positive,Market Watch,"It may sound like a broken record, but Microsoft Corp. continues to do just that: break financial records.",['MSFT'],Earnings Watch: Microsoft earnings preview: Cloud business has nothing but blue skies,['earnings'],Article
2577,2577,"Fri, 24 Jan 2020 11:54:31 -0500",https://cdn.snapi.dev/images/v1/d/g/105820487-1553804775384gettyimages-1127719626530x298.jpeg,https://investorplace.com/2020/01/amazons-legal-moves-could-hurt-microsoft-stock/,Negative,InvestorPlace,Amazon’s (NASDAQ:AMZN) legal moves to stop Microsoft (NASDAQ:MSFT) from working on JEDI contract could hurt Microsoft stock. Here’s why.,['MSFT'],Amazon’s Legal Moves Could Hurt Microsoft Stock,[],Article
2578,2578,"Fri, 24 Jan 2020 10:36:39 -0500",https://cdn.snapi.dev/images/v1/u/r/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5324232fgettyimages-1031398222jpgw700opresize.jpg,https://investorplace.com/2020/01/4-enterprise-software-stocks-to-buy-for-2020/,Positive,InvestorPlace,"Enterprise software stocks look poised for big gains in 2020, and these four stocks will likely lead the pack higher.","['ADBE', 'ADSK', 'MSFT', 'SPLK']",4 Boosted Enterprise Software Stocks to Buy in 2020,[],Article
2579,2579,"Fri, 24 Jan 2020 10:00:00 -0500",https://cdn.snapi.dev/images/v1/w/y/fwf22-1.jpg,https://www.fool.com/investing/2020/01/24/investing-in-ai-a-beginners-guide.aspx,Positive,The Motley Fool,Artificial intelligence is on track to be a truly revolutionary technology. Here's what investors need to know.,"['AMZN', 'BABA', 'BIDU', 'FB', 'GOOG', 'GOOGL', 'IBM', 'MSFT', 'NVDA', 'TCEHY']",Investing in AI: A Beginner's Guide,[],Article
2580,2580,"Fri, 24 Jan 2020 09:25:00 -0500",https://cdn.snapi.dev/images/v1/v/r/an-etf-strategy-to-smooth-out-the-volatility-in-small-cap-exposure.jpg,https://www.fool.com/investing/2020/01/24/will-being-greener-help-amazon-apple-and-microsoft.aspx,Neutral,The Motley Fool,Companies' shares (and bottom lines) should get a lift from the environmental efforts of these tech giants.,"['AAPL', 'AMZN', 'MSFT']","Will Being Greener Help Amazon, Apple, and Microsoft Stocks?",[],Article
2581,2581,"Fri, 24 Jan 2020 09:14:00 -0500",https://cdn.snapi.dev/images/v1/q/i/microsoft.jpg,https://www.zacks.com/stock/news/731610/factors-setting-the-tone-for-microsofts-msft-q2-results,Neutral,Zacks Investment Research,Microsoft's (MSFT) fiscal second-quarter results are likely to reflect gains from strength in Azure and robust adoption of business productivity offerings.,['MSFT'],Factors Setting the Tone for Microsoft's (MSFT) Q2 Results,['earnings'],Article
2582,2582,"Fri, 24 Jan 2020 09:03:37 -0500",https://cdn.snapi.dev/images/v1/m/i/microsoft-joins-the-corporate-race-to-zero-carbon.jpg,https://www.forbes.com/sites/arielcohen/2020/01/24/microsoft-joins-the-corporate-race-to-zero-carbon/,Positive,Forbes,"Last week, Microsoft joined the likes of Amazon, Apple, Tesla and other tech giants in a pledge to dramatically reduce its carbon footprint in the coming years.",['MSFT'],Microsoft Joins The Corporate Race To Zero Carbon,[],Article
2583,2583,"Fri, 24 Jan 2020 07:56:00 -0500",https://cdn.snapi.dev/images/v1/b/x/so23-4.jpg,https://www.fool.com/investing/2020/01/24/the-4-biggest-dividend-payers-in-the-stock-market.aspx,Positive,The Motley Fool,Invest in companies that pay the most.,"['AAPL', 'MSFT', 'T', 'XOM']",The 4 Biggest Dividend Payers in the Stock Market,['dividend'],Article
2584,2584,"Thu, 23 Jan 2020 16:04:00 -0500",https://cdn.snapi.dev/images/v1/t/s/gettyimages-495504117-1jpgw599.jpg,https://www.zacks.com/stock/news/730899/what-investors-can-expect-from-microsofts-q2-earnings-beyond,Neutral,Zacks Investment Research,Microsoft shares have surged 55% in the last year. Here's what investors can expect from the tech giant's Q2 fiscal 2020 earnings results and beyond.,['MSFT'],What Investors Can Expect from Microsoft's Q2 Earnings & Beyond,['earnings'],Article
